code_muni,name_muni,area_km2
3136108.0,Joanésia,232.9828740756927
3136207.0,João Monlevade,99.05036937218051
3136306.0,João Pinheiro,10726.817994428322
3136405.0,Joaquim Felício,790.8230114359035
3136504.0,Jordânia,546.6406060287817
3136520.0,José Gonçalves de Minas,381.54141626270996
3136553.0,José Raydan,180.69350127816466
3136579.0,Josenópolis,541.1662889637848
3136603.0,Nova União,172.06991056486115
3136652.0,Juatuba,97.1719628130133
3136702.0,Juiz de Fora,1435.957039950434
3136801.0,Juramento,432.10841097278495
3136900.0,Juruaia,220.14774789021146
3136959.0,Juvenília,1065.2299498117488
3137007.0,Ladainha,866.7458593527359
3137106.0,Lagamar,1474.455768738736
3137205.0,Lagoa da Prata,439.983920891652
3137304.0,Lagoa dos Patos,600.9233670047231
3137403.0,Lagoa Dourada,476.48192065208167
3137502.0,Lagoa Formosa,841.2199709799112
3137536.0,Lagoa Grande,1236.5413400575542
3137601.0,Lagoa Santa,229.49163713511106
3137700.0,Lajinha,432.1656322777051
3137809.0,Lambari,212.9902550958059
3137908.0,Lamim,118.57611897809589
3138005.0,Laranjal,204.95928322779784
3138104.0,Lassance,3204.9073140919872
3138203.0,Lavras,564.8454486037814
3138302.0,Leandro Ferreira,352.1748058991431
3138351.0,Leme do Prado,279.78275134432823
3138401.0,Leopoldina,943.3267153434897
3138500.0,Liberdade,401.17631941997087
3138609.0,Lima Duarte,848.715437961323
3138625.0,Limeira do Oeste,1317.18124787202
3138658.0,Lontra,259.21074089978583
3138674.0,Luisburgo,145.39250896847017
3138682.0,Luislândia,411.6127639420198
3138708.0,Luminárias,500.20292561671386
3138807.0,Luz,1170.9834176880527
3138906.0,Machacalis,332.43414015580623
3139003.0,Machado,585.7518618930475
3139102.0,Madre de Deus de Minas,492.5452393333195
3139201.0,Malacacheta,727.8399165387123
3139250.0,Mamonas,284.304751861221
3139300.0,Manga,1950.4677341745335
3139409.0,Manhuaçu,628.2558067563974
3139508.0,Manhumirim,183.07670090949733
3139607.0,Mantena,684.7172230137351
3139706.0,Maravilhas,261.59651026175663
3139805.0,Mar de Espanha,371.8770473838218
3139904.0,Maria da Fé,202.58838333083395
3140001.0,Mariana,1194.0321451689613
3140100.0,Marilac,158.82030114590015
3140159.0,Mário Campos,35.21813189727179
3140209.0,Maripá de Minas,77.24052633046922
3140308.0,Marliéria,545.9005556985067
3140407.0,Marmelópolis,107.95809367857731
3140506.0,Martinho Campos,1058.4927180943448
3140530.0,Martins Soares,113.03390299774914
3140555.0,Mata Verde,227.3016261211239
3140605.0,Materlândia,280.59959517500334
3140704.0,Mateus Leme,301.46836023184653
3140803.0,Matias Barbosa,156.9680219647921
3140852.0,Matias Cardoso,1940.3146392883255
3140902.0,Matipó,267.0226406078344
3141009.0,Mato Verde,471.9964283825348
3141108.0,Matozinhos,252.77873619988517
3141207.0,Matutina,260.7222451507047
3141306.0,Medeiros,946.4487400748108
3141405.0,Medina,1435.621366239006
3141504.0,Mendes Pimentel,305.32691035379094
3141603.0,Mercês,348.165370144398
3141702.0,Mesquita,274.80482559379004
3141801.0,Minas Novas,1812.8257628047372
3141900.0,Minduri,219.9001547369129
3142007.0,Mirabela,722.8252204351854
3142106.0,Miradouro,301.6084834911382
3142205.0,Miraí,320.71654617769286
3142254.0,Miravânia,602.3343025061588
3142304.0,Moeda,155.19891876161526
3142403.0,Moema,202.85583534194055
3142502.0,Monjolos,650.8034650969145
3142601.0,Monsenhor Paulo,216.37338184114464
3142700.0,Montalvânia,1502.8255428667974
3142809.0,Monte Alegre de Minas,2596.8755345196178
3142908.0,Monte Azul,1001.0293193152162
3143005.0,Monte Belo,421.1701080149523
3143104.0,Monte Carmelo,1343.0649073342029
3143153.0,Monte Formoso,384.9301811051507
3143203.0,Monte Santo de Minas,594.5412493935805
3143302.0,Montes Claros,3590.21896601626
3143401.0,Monte Sião,291.15390880161726
3143450.0,Montezuma,1130.9253439478996
3143500.0,Morada Nova de Minas,2084.9747352860313
3143609.0,Morro da Garça,414.3181877233014
3143708.0,Morro do Pilar,477.58254920106026
3143807.0,Munhoz,191.63019988461284
3143906.0,Muriaé,841.7502266039858
3144003.0,Mutum,1250.873481494986
3144102.0,Muzambinho,409.92762179536567
3144201.0,Nacip Raydan,233.33686893446895
3144300.0,Nanuque,1517.8881999085684
3144359.0,Naque,126.82187237801742
3144375.0,Natalândia,468.75262761832795
3144409.0,Natércia,188.6506069912248
3144508.0,Nazareno,341.56985246123753
3144607.0,Nepomuceno,582.5778363143564
3144656.0,Ninheira,1107.9951928511541
3144672.0,Nova Belém,146.61120438981428
3144706.0,Nova Era,362.0584661213531
3144805.0,Nova Lima,429.5438884898051
3144904.0,Nova Módica,375.97408425609166
3145000.0,Nova Ponte,1110.7719695353826
3145059.0,Nova Porteirinha,120.679820847911
3145109.0,Nova Resende,390.57996061289344
3145208.0,Nova Serrana,282.47327445043084
3145307.0,Novo Cruzeiro,1703.0722363347147
3145356.0,Novo Oriente de Minas,755.1511078631914
3145372.0,Novorizonte,271.4698299771767
3145406.0,Olaria,178.1788037187817
3145455.0,Olhos-D'água,2092.195943202299
3145505.0,Olímpio Noronha,54.52415699540509
3145604.0,Oliveira,897.1649766583374
3145703.0,Oliveira Fortes,111.1316306401674
3145802.0,Onça de Pitangui,247.16643130358267
3145851.0,Oratórios,88.91894128964702
3145877.0,Orizânia,121.55503769109167
3145901.0,Ouro Branco,258.8383436926154
3146008.0,Ouro Fino,533.5182428620969
3146107.0,Ouro Preto,1245.8887357123833
3146206.0,Ouro Verde de Minas,175.6120526227178
3146255.0,Padre Carvalho,446.4119292605359
3146305.0,Padre Paraíso,544.5746349200267
3146404.0,Paineiras,637.1654523161553
3146503.0,Pains,421.91213543082307
3146552.0,Pai Pedro,838.9537824396868
3146602.0,Paiva,58.541698158039424
3146701.0,Palma,316.48409406907064
3146750.0,Palmópolis,433.07734877808986
3146909.0,Papagaios,554.0350915236644
3147006.0,Paracatu,8230.933797721364
3147105.0,Pará de Minas,551.5131404450717
3147204.0,Paraguaçu,424.29434242918165
3147303.0,Paraisópolis,331.8307027028226
3147402.0,Paraopeba,625.6509944006928
3147501.0,Passabém,94.48588388436177
3147600.0,Passa Quatro,277.2377167104527
3147709.0,Passa Tempo,429.4010914001255
3147808.0,Passa Vinte,246.66921809243445
3147907.0,Passos,1337.9985194496564
3147956.0,Patis,444.23232163373865
3148004.0,Patos de Minas,3189.264184259429
3148103.0,Patrocínio,2874.7746663642984
3148202.0,Patrocínio do Muriaé,108.14079433303009
3148301.0,Paula Cândido,268.50752530000847
3148400.0,Paulistas,220.5843940293894
3148509.0,Pavão,600.8517618151424
3148608.0,Peçanha,997.1519098198575
3148707.0,Pedra Azul,1594.640485486819
3148756.0,Pedra Bonita,173.8745545810035
3148806.0,Pedra do Anta,173.19357302550614
3148905.0,Pedra do Indaiá,347.7040120992332
3149002.0,Pedra Dourada,69.7605569226077
3149101.0,Pedralva,218.1040121474874
3149150.0,Pedras de Maria da Cruz,1525.647605294405
3149200.0,Pedrinópolis,357.95219984880174
3149309.0,Pedro Leopoldo,293.26449846002896
3149408.0,Pedro Teixeira,112.99807700272508
3149507.0,Pequeri,90.90525636082266
3149606.0,Pequi,203.9727741914666
3149705.0,Perdigão,249.30025708003325
3149804.0,Perdizes,2451.2167123421054
3149903.0,Perdões,270.5413252285789
3149952.0,Periquito,229.1227155822998
3150000.0,Pescador,317.20347909342513
3150109.0,Piau,192.29567544807878
3150158.0,Piedade de Caratinga,109.36210494929561
3150208.0,Piedade de Ponte Nova,83.57190981638507
3150307.0,Piedade do Rio Grande,322.7834346333425
3150406.0,Piedade dos Gerais,259.3982520165102
3150505.0,Pimenta,414.8390539526298
3150539.0,Pingo-D'água,66.74724975054286
3150570.0,Pintópolis,1228.598862223896
3150604.0,Piracema,280.2532476926465
3150703.0,Pirajuba,338.13065071684
3150802.0,Piranga,658.8853906218325
3150901.0,Piranguçu,203.69696416813258
3151008.0,Piranguinho,124.76784985029501
3151107.0,Pirapetinga,190.58523436019897
3151206.0,Pirapora,549.3375154857449
3151305.0,Piraúba,144.07856890451043
3151404.0,Pitangui,569.6117870045072
3151503.0,Piumhi,902.4905629403729
3151602.0,Planura,317.76761575770394
3151701.0,Poço Fundo,474.60019940191097
3151800.0,Poços de Caldas,546.5128279073529
3151909.0,Pocrane,690.6766100763484
3152006.0,Pompéu,2551.1897310708428
3152105.0,Ponte Nova,470.7056926826889
3152131.0,Ponto Chique,602.7631552608283
3152170.0,Ponto dos Volantes,1212.943669744234
3152204.0,Porteirinha,1749.8514810091065
3152303.0,Porto Firme,284.7984893959833
3152402.0,Poté,624.9031671749802
3152501.0,Pouso Alegre,542.68221648188
3152600.0,Pouso Alto,263.2110538534779
3152709.0,Prados,264.4398545072999
3152808.0,Prata,4846.937475639822
3152907.0,Pratápolis,215.33530086652493
3153004.0,Pratinha,622.4970108281145
3153103.0,Presidente Bernardes,236.86664769183974
3153202.0,Presidente Juscelino,696.6829791354916
3153301.0,Presidente Kubitschek,189.11966187029716
3153400.0,Presidente Olegário,3504.3254349299696
3153509.0,Alto Jequitibá,152.32983134222198
3153608.0,Prudente de Morais,123.93862922970727
3153707.0,Quartel Geral,556.1467433900399
3153806.0,Queluzito,153.85290433856264
3153905.0,Raposos,72.24151667210874
3154002.0,Raul Soares,763.1874277303835
3154101.0,Recreio,234.06211580251303
3154150.0,Reduto,152.02499044218047
3154200.0,Resende Costa,617.789268116001
3154309.0,Resplendor,1082.267697677553
3154408.0,Ressaquinha,183.29289701740143
3154457.0,Riachinho,1719.2492276559046
3154507.0,Riacho dos Machados,1315.6124123699165
3154606.0,Ribeirão das Neves,154.79248347079
3154705.0,Ribeirão Vermelho,49.252378527331494
3154804.0,Rio Acima,228.06137095158437
3154903.0,Rio Casca,384.8846034420528
3155009.0,Rio Doce,112.10513013985029
3155108.0,Rio do Prado,480.0543461432201
3155207.0,Rio Espera,238.81628244305384
3155306.0,Rio Manso,231.28495217647566
3155405.0,Rio Novo,209.36450594041517
3155504.0,Rio Paranaíba,1352.3353253605721
3155603.0,Rio Pardo de Minas,3117.695547394681
3155702.0,Rio Piracicaba,373.07470187122715
3155801.0,Rio Pomba,252.78647712983852
3155900.0,Rio Preto,347.5764725424987
3156007.0,Rio Vermelho,986.3678068720553
3156106.0,Ritápolis,404.9562264379132
3156205.0,Rochedo de Minas,79.48249101905772
3156304.0,Rodeiro,72.53548329771475
3156403.0,Romaria,407.823320224116
3156452.0,Rosário da Limeira,111.02021484512477
3156502.0,Rubelita,1109.4203879655215
3156601.0,Rubim,964.9944046529056
3156700.0,Sabará,302.24014290341097
3156809.0,Sabinópolis,920.0510224978395
3156908.0,Sacramento,3073.2488473787294
3157005.0,Salinas,1862.0473201281563
3157104.0,Salto da Divisa,938.0220096542487
3157203.0,Santa Bárbara,684.8138790213386
3157252.0,Santa Bárbara do Leste,107.74896863499407
3157278.0,Santa Bárbara do Monte Verde,417.8945878075675
3157302.0,Santa Bárbara do Tugúrio,194.71405181185463
3157336.0,Santa Cruz de Minas,3.6264726533128155
3157377.0,Santa Cruz de Salinas,589.5858827186365
3157401.0,Santa Cruz do Escalvado,258.87486118814587
3157500.0,Santa Efigênia de Minas,131.83891581419027
3157609.0,Santa Fé de Minas,2917.448222586475
3157658.0,Santa Helena de Minas,276.4628650743745
3157708.0,Santa Juliana,723.7982974330554
3157807.0,Santa Luzia,235.44381429617803
3157906.0,Santa Margarida,255.45507231071676
3158003.0,Santa Maria de Itabira,596.906452167705
3158102.0,Santa Maria do Salto,440.6595185703491
3158201.0,Santa Maria do Suaçuí,623.806161156037
3158300.0,Santana da Vargem,172.12742022522056
3158409.0,Santana de Cataguases,161.6019085082807
3158508.0,Santana de Pirapama,1256.0713220811335
3158607.0,Santana do Deserto,182.72315934868433
3158706.0,Santana do Garambéu,203.0795463897052
3158805.0,Santana do Jacaré,106.12821568222125
3158904.0,Santana do Manhuaçu,347.57195323586524
3158953.0,Santana do Paraíso,276.11593125144935
3159001.0,Santana do Riacho,677.1723538769892
3159100.0,Santana dos Montes,196.38925516039907
3159209.0,Santa Rita de Caldas,502.80414238435543
3159308.0,Santa Rita de Jacutinga,421.32210480852285
3159357.0,Santa Rita de Minas,68.20796531973635
3159407.0,Santa Rita de Ibitipoca,324.55589748234166
3159506.0,Santa Rita do Itueto,485.02784437220026
3159605.0,Santa Rita do Sapucaí,352.5755641759291
3159704.0,Santa Rosa da Serra,284.1547737040439
3159803.0,Santa Vitória,2998.5539417445125
3159902.0,Santo Antônio do Amparo,488.9598212717274
3160009.0,Santo Antônio do Aventureiro,201.72009186451578
3160108.0,Santo Antônio do Grama,130.38047700757463
3160207.0,Santo Antônio do Itambé,305.65064745614626
3160306.0,Santo Antônio do Jacinto,503.65715407884085
3160405.0,Santo Antônio do Monte,1125.776348110535
3160454.0,Santo Antônio do Retiro,796.1554612336222
3160504.0,Santo Antônio do Rio Abaixo,107.2339768100904
3160603.0,Santo Hipólito,430.7705785185003
3160702.0,Santos Dumont,637.5747380780869
3160801.0,São Bento Abade,80.43289756606758
3160900.0,São Brás do Suaçuí,109.81930707134426
3160959.0,São Domingos das Dores,60.76360943771954
3161007.0,São Domingos do Prata,743.3434832837721
3161056.0,São Félix de Minas,162.78074516990372
3161106.0,São Francisco,3308.16525108111
3161205.0,São Francisco de Paula,317.2074730444158
3161304.0,São Francisco de Sales,1128.9091091471034
3161403.0,São Francisco do Glória,164.49463573134477
3161502.0,São Geraldo,185.84644955816717
3161601.0,São Geraldo da Piedade,152.32013815612035
3161650.0,São Geraldo do Baixio,280.5766756988193
3161700.0,São Gonçalo do Abaeté,2692.521459091346
3161809.0,São Gonçalo do Pará,265.46193207675793
3161908.0,São Gonçalo do Rio Abaixo,363.8301437170826
3162005.0,São Gonçalo do Sapucaí,517.0446978374628
3162104.0,São Gotardo,866.2558938529045
3162203.0,São João Batista do Glória,548.0669901241099
3162252.0,São João da Lagoa,998.0873898269093
3162302.0,São João da Mata,120.39333804555767
3162401.0,São João da Ponte,1851.8074851644303
3162450.0,São João das Missões,678.1178632509708
3162500.0,São João Del Rei,1452.1592418871653
3162559.0,São João do Manhuaçu,143.25237041735514
3162575.0,São João do Manteninha,138.21562828632213
3162609.0,São João do Oriente,119.98378702717373
3162658.0,São João do Pacuí,415.76797132806325
3162708.0,São João do Paraíso,1924.9506318669114
3162807.0,São João Evangelista,477.9839408699621
3162906.0,São João Nepomuceno,407.6918029650377
3162922.0,São Joaquim de Bicas,71.95339548047637
3162948.0,São José da Barra,308.3997616484659
3162955.0,São José da Lapa,47.845704536761176
3163003.0,São José da Safira,213.76775107256924
3163102.0,São José da Varginha,205.2743665234433
3163201.0,São José do Alegre,88.93138774721596
3163300.0,São José do Divino,328.4290201315617
3163409.0,São José do Goiabal,189.2828159295813
3163508.0,São José do Jacuri,344.76177692046133
3163607.0,São José do Mantimento,54.63302555374985
3163706.0,São Lourenço,58.055026583110354
3163805.0,São Miguel do Anta,152.0693164261025
3163904.0,São Pedro da União,260.96004370165343
3164001.0,São Pedro dos Ferros,402.5649395232062
3164100.0,São Pedro do Suaçuí,308.30772777339246
3164209.0,São Romão,2435.05019067324
3164308.0,São Roque de Minas,2098.8015781580116
3164407.0,São Sebastião da Bela Vista,167.49249443202268
3164431.0,São Sebastião da Vargem Alegre,73.78137152162266
3164472.0,São Sebastião do Anta,80.46378900217003
3164506.0,São Sebastião do Maranhão,518.2628125717771
3164605.0,São Sebastião do Oeste,408.2699931495854
3164704.0,São Sebastião do Paraíso,814.8378588590983
3164803.0,São Sebastião do Rio Preto,127.92349155875894
3164902.0,São Sebastião do Rio Verde,90.98334012099203
3165008.0,São Tiago,572.4172686328401
3165107.0,São Tomás de Aquino,277.9155604789604
3165206.0,São Tomé das Letras,369.62195279359423
3165305.0,São Vicente de Minas,392.8392168855537
3165404.0,Sapucaí-Mirim,285.49460407434617
3165503.0,Sardoá,141.94899068203995
3165537.0,Sarzedo,62.24663486498786
3165552.0,Setubinha,534.5101625273059
3165560.0,Sem-Peixe,176.59059150872113
3165578.0,Senador Amaral,151.19380798887818
3165602.0,Senador Cortes,98.2386711188348
3165701.0,Senador Firmino,166.66924922102342
3165800.0,Senador José Bento,93.68864302873675
3165909.0,Senador Modestino Gonçalves,951.9547046162819
3166006.0,Senhora de Oliveira,170.5102781631367
3166105.0,Senhora do Porto,381.2155591975293
3166204.0,Senhora dos Remédios,237.5054231823181
3166303.0,Sericita,165.73600721447403
3166402.0,Seritinga,114.75497854135094
3166501.0,Serra Azul de Minas,218.3444432180324
3166600.0,Serra da Saudade,335.841996970137
3166709.0,Serra dos Aimorés,213.82089525700837
3166808.0,Serra do Salitre,1295.178809811314
3166907.0,Serrania,209.28789731658108
3166956.0,Serranópolis de Minas,552.1301144291575
3167004.0,Serranos,213.35785086628673
3167103.0,Serro,1218.0174890049539
3167202.0,Sete Lagoas,537.4317539547163
3167301.0,Silveirânia,157.10040617709535
3167400.0,Silvianópolis,312.1644125915821
3167509.0,Simão Pereira,135.6273905977661
3167608.0,Simonésia,486.45289194781526
3167707.0,Sobrália,206.60878292610033
3167806.0,Soledade de Minas,196.57998680577901
3167905.0,Tabuleiro,210.86487663645445
3168002.0,Taiobeiras,1220.2068515128835
3168051.0,Taparuba,193.06075120017897
3168101.0,Tapira,1179.0448950951172
3168200.0,Tapiraí,407.9551985235815
3168309.0,Taquaraçu de Minas,329.5894815213632
3168408.0,Tarumirim,731.8302590192735
3168507.0,Teixeiras,166.687492099016
3168606.0,Teófilo Otoni,3242.117059048427
3168705.0,Timóteo,144.5404534714803
3168804.0,Tiradentes,82.90914847919699
3168903.0,Tiros,2091.413558185177
3169000.0,Tocantins,173.85560010436993
3169059.0,Tocos do Moji,115.07925499804384
3169109.0,Toledo,136.90820952719082
3169208.0,Tombos,285.3404042539906
3169307.0,Três Corações,828.3278441769216
3169356.0,Três Marias,2678.0548521018204
3169406.0,Três Pontas,689.8101002656358
3169505.0,Tumiritinga,500.36404619234185
3169604.0,Tupaciguara,1822.1503130857675
3169703.0,Turmalina,1153.386665318304
3169802.0,Turvolândia,220.90850519664363
3169901.0,Ubá,407.3076671088501
3170008.0,Ubaí,820.4952130608516
3170057.0,Ubaporanga,188.59451820066712
3170107.0,Uberaba,4524.361176915434
3170206.0,Uberlândia,4115.407904122608
3170305.0,Umburatiba,405.84807289167
3170404.0,Unaí,8446.010133592994
3170438.0,União de Minas,1147.1250801922242
3170479.0,Uruana de Minas,597.718125577765
3170503.0,Urucânia,138.85816630283108
3170529.0,Urucuia,2076.258160077593
3170578.0,Vargem Alegre,116.32734152129761
3170602.0,Vargem Bonita,409.6966626729737
3170651.0,Vargem Grande do Rio Pardo,491.22885435021817
3170701.0,Varginha,395.7422430923809
3170750.0,Varjão de Minas,651.4340156282245
3170800.0,Várzea da Palma,2220.257496141709
3170909.0,Varzelândia,814.6711081370266
3171006.0,Vazante,1912.7393594108466
3171030.0,Verdelândia,1570.1676748846617
3171071.0,Veredinha,631.8745490845844
3171105.0,Veríssimo,1031.8533594757325
3171154.0,Vermelho Novo,115.16761783865223
3171204.0,Vespasiano,70.98884312990441
3171303.0,Viçosa,299.3080749649821
3171402.0,Vieiras,112.61439649032059
3171501.0,Mathias Lobato,172.27139984914115
3171600.0,Virgem da Lapa,869.0502667850132
3171709.0,Virgínia,326.5181231121233
3171808.0,Virginópolis,440.0118802210385
3171907.0,Virgolândia,281.18928155309885
3172004.0,Visconde do Rio Branco,243.3328146203091
3172103.0,Volta Grande,205.65203289130093
3172202.0,Wenceslau Braz,102.61059654596727
3200102.0,Afonso Cláudio,941.229642426053
3200136.0,Águia Branca,454.7719324749638
3200169.0,Água Doce do Norte,474.1809531428969
3200201.0,Alegre,756.6263414895758
3200300.0,Alfredo Chaves,615.6133158273437
3200359.0,Alto Rio Novo,227.65287990667687
3200409.0,Anchieta,410.20855807616454
3200508.0,Apiacá,194.15281364713977
3200607.0,Aracruz,1421.05618353963
3200706.0,Atílio Vivácqua,232.57778188022488
3200805.0,Baixo Guandu,909.0221317388335
3200904.0,Barra de São Francisco,944.3757769923926
3201001.0,Boa Esperança,428.75730965380336
3201100.0,Bom Jesus do Norte,88.9092423658722
3201159.0,Brejetuba,354.50839518526664
3201209.0,Cachoeiro de Itapemirim,864.2543183284741
3201308.0,Cariacica,279.73599330955767
3201407.0,Castelo,663.591443876228
3201506.0,Colatina,1398.4108378213068
3201605.0,Conceição da Barra,1183.5764725117033
3201704.0,Conceição do Castelo,370.03166503211605
3201803.0,Divino de São Lourenço,174.09007932176172
3201902.0,Domingos Martins,1228.8065668203715
3202009.0,Dores do Rio Preto,158.9685762442855
3202108.0,Ecoporanga,2285.153040472463
3202207.0,Fundão,286.7715258229593
3202256.0,Governador Lindenberg,359.9691971911558
3202306.0,Guaçuí,467.9763863709596
3202405.0,Guarapari,590.0475939447033
3202454.0,Ibatiba,240.5258554211162
3202504.0,Ibiraçu,201.03959764285295
3202553.0,Ibitirama,331.0497524545423
3202603.0,Iconha,203.33660724838853
3202652.0,Irupi,184.4660350344351
3202702.0,Itaguaçu,535.0144068862209
3202801.0,Itapemirim,550.8722635744067
3202900.0,Itarana,295.21070139484857
3203007.0,Iúna,460.6198337451589
3203056.0,Jaguaré,660.4711047749706
3203106.0,Jerônimo Monteiro,177.39499049642458
3203130.0,João Neiva,284.9624111078717
3203163.0,Laranja da Terra,457.73398369142416
3203205.0,Linhares,3496.4095102241195
3203304.0,Mantenópolis,320.62041430312996
3203320.0,Marataízes,130.7147804739134
3203346.0,Marechal Floriano,285.5121290437319
3203353.0,Marilândia,327.41618194197645
3203403.0,Mimoso do Sul,869.640037199691
3203502.0,Montanha,1098.6951941128261
3203601.0,Mucurici,540.5373796282731
3203700.0,Muniz Freire,678.6329286091418
3203809.0,Muqui,327.4099085848794
3203908.0,Nova Venécia,1439.2599764157405
3204005.0,Pancas,837.6789398163288
3204054.0,Pedro Canário,434.29777286040616
3204104.0,Pinheiros,973.247942485847
3204203.0,Piúma,74.0879953780017
3204252.0,Ponto Belo,360.2849775111589
3204302.0,Presidente Kennedy,595.3557769986901
3204351.0,Rio Bananal,641.7053423161744
3204401.0,Rio Novo do Sul,204.61468819452395
3204500.0,Santa Leopoldina,718.1491309948941
3204559.0,Santa Maria de Jetibá,735.2845631389481
3204609.0,Santa Teresa,682.9835685647918
3204658.0,São Domingos do Norte,298.6328553830031
3204708.0,São Gabriel da Palha,434.9860790134505
3204807.0,São José do Calçado,273.69436399531025
3204906.0,São Mateus,2346.3876267083206
3204955.0,São Roque do Canaã,342.1961522263919
3205002.0,Serra,547.9032746228925
3205010.0,Sooretama,587.0616976742756
3205036.0,Vargem Alta,417.7750078606013
3205069.0,Venda Nova do Imigrante,185.8662775324701
3205101.0,Viana,312.40534933161416
3205150.0,Vila Pavão,433.4516948472007
3205176.0,Vila Valério,470.25158628103765
3205200.0,Vila Velha,210.2615190588085
3205309.0,Vitória,97.2950052881119
3300100.0,Angra dos Reis,813.3293021634956
3300159.0,Aperibé,94.6059042127074
3300209.0,Araruama,638.0800046362573
3300225.0,Areal,110.51915413814633
3300233.0,Armação dos Búzios,71.21212548357167
3300258.0,Arraial do Cabo,153.10536925660153
3300308.0,Barra do Piraí,584.1790323988655
3300407.0,Barra Mansa,546.147850556195
3300456.0,Belford Roxo,79.09565630108423
3300506.0,Bom Jardim,382.44537327508846
3300605.0,Bom Jesus do Itabapoana,596.4532214646403
3300704.0,Cabo Frio,413.87695029040344
3300803.0,Cachoeiras de Macacu,954.6376801449277
3300902.0,Cambuci,558.1645593621955
3300936.0,Carapebus,305.462489089321
3300951.0,Comendador Levy Gasparian,108.67078635378802
3301009.0,Campos dos Goytacazes,4031.5712048300807
3301108.0,Cantagalo,747.0001570635687
3301157.0,Cardoso Moreira,522.6851914180446
3301207.0,Carmo,305.5305627531979
3301306.0,Casimiro de Abreu,462.7637082171074
3301405.0,Conceição de Macabu,338.0139693649984
3301504.0,Cordeiro,112.99548025945016
3301603.0,Duas Barras,379.6761850119742
3301702.0,Duque de Caxias,466.8728827603149
3301801.0,Engenheiro Paulo de Frontin,139.2626081104414
3301850.0,Guapimirim,358.4264179449208
3301876.0,Iguaba Grande,51.059661381509905
3301900.0,Itaboraí,429.82744711133535
3302007.0,Itaguaí,282.2280788627226
3302056.0,Italva,291.1978266348545
3302106.0,Itaocara,433.1764209327159
3302205.0,Itaperuna,1106.8344385140108
3302254.0,Itatiaia,240.62341735545667
3302270.0,Japeri,81.75622881669902
3302304.0,Laje do Muriaé,253.4146877137493
3302403.0,Macaé,1217.5036871303828
3302452.0,Macuco,78.2614302498489
3302502.0,Magé,390.7917803486847
3302601.0,Mangaratiba,367.93372619259156
3302700.0,Maricá,361.7966170334034
3302809.0,Mendes,95.35239078977054
3302858.0,Mesquita,41.22712329346049
3302908.0,Miguel Pereira,287.741557489188
3303005.0,Miracema,303.277098287043
3303104.0,Natividade,386.9634179404822
3303203.0,Nilópolis,19.263172137997664
3303302.0,Niterói,133.74248012065343
3303401.0,Nova Friburgo,935.2183337082461
3303500.0,Nova Iguaçu,520.7926441798464
3303609.0,Paracambi,190.97251855485408
3303708.0,Paraíba do Sul,570.3152844615865
3303807.0,Paraty,924.2504212524813
3303856.0,Paty do Alferes,314.13911462094535
3303906.0,Petrópolis,791.5319392075336
3303955.0,Pinheiral,82.22313952174608
3304003.0,Piraí,490.3872354437642
3304102.0,Porciúncula,291.51349024922234
3304110.0,Porto Real,50.90343432874037
3304128.0,Quatis,285.20036520798027
3304144.0,Queimados,75.74819087155011
3304151.0,Quissamã,719.7212639411822
3304201.0,Resende,1099.4510156391993
3304300.0,Rio Bonito,459.01928386725587
3304409.0,Rio Claro,846.6588183427291
3304508.0,Rio das Flores,478.69012079813285
3304524.0,Rio das Ostras,228.59040307764965
3304557.0,Rio de Janeiro,1200.0200359679013
3304607.0,Santa Maria Madalena,811.2705700113696
3304706.0,Santo Antônio de Pádua,603.5109241468648
3304755.0,São Francisco de Itabapoana,1118.7762659448208
3304805.0,São Fidélis,1034.8918187316217
3304904.0,São Gonçalo,248.25431873655754
3305000.0,São João da Barra,452.455278844047
3305109.0,São João de Meriti,35.28556991662598
3305133.0,São José de Ubá,249.6436202967864
3305158.0,São José do Vale do Rio Preto,220.48643783416298
3305208.0,São Pedro da Aldeia,332.62288864809165
3305307.0,São Sebastião do Alto,397.31548861984083
3305406.0,Sapucaia,540.1556297295816
3305505.0,Saquarema,352.70018490714995
3305554.0,Seropédica,265.40093872562716
3305604.0,Silva Jardim,937.9846892041278
3305703.0,Sumidouro,413.2142455992072
3305752.0,Tanguá,143.03823587763034
3305802.0,Teresópolis,773.3711284349758
3305901.0,Trajano de Moraes,591.2022453258567
3306008.0,Três Rios,322.90658181105084
3306107.0,Valença,1301.0683705945335
3306156.0,Varre-Sai,201.99700153086232
3306206.0,Vassouras,536.2566928868235
3306305.0,Volta Redonda,182.2016950020455
3500105.0,Adamantina,411.9080347999205
3500204.0,Adolfo,210.91271120585236
3500303.0,Aguaí,474.8480293285743
3500402.0,Águas da Prata,143.0383262633996
3500501.0,Águas de Lindóia,59.982286819443225
3500550.0,Águas de Santa Bárbara,404.48397596156946
3500600.0,Águas de São Pedro,3.4206952363948417
3500709.0,Agudos,966.9267419184505
3500758.0,Alambari,159.5483926731363
3500808.0,Alfredo Marcondes,118.77360710034503
3500907.0,Altair,312.97225113601695
3501004.0,Altinópolis,928.8175887857408
3501103.0,Alto Alegre,318.29968236100547
3501152.0,Alumínio,83.6294327237971
3501202.0,Álvares Florence,362.3793687190153
3501301.0,Álvares Machado,347.2581750003774
3501400.0,Álvaro de Carvalho,153.54093675945697
3501509.0,Alvinlândia,84.87208972277847
